"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","VGS Max (V)","Vgs(th) Max (V)","ID Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"NVHL040N60S5F","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","40, ","30, ","4.8, ","59, ","347, ","~NA~, ","~NA~, ","~NA~, ","115, ","6318, ","~NA~, ","917, ","98.9, ","~NA~, ","TO-247-3LD ","NA ","0 ","5.6611 ",
"NVHL040N65S3","Active"," Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","40, ","±30, ","4.5, ","65, ","417, ","~NA~, ","~NA~, ","~NA~, ","136, ","4740, ","~NA~, ","13.6, ","120, ","~NA~, ","TO-247-3LD ","NA ","0 ","5.7219 ",
"NVHL040N65S3F","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","40, ","±30, ","5, ","65, ","446, ","~NA~, ","~NA~, ","~NA~, ","153, ","5875, ","~NA~, ","840, ","140, ","241, ","TO-247-3LD ","NA ","0 ","7.5109 ",
"NVHL040N65S3HF","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","40, ","30, ","5, ","65, ","446, ","-, ","-, ","-, ","157, ","6655, ","-, ","792, ","143, ","-, ","TO-247-3LD ","NA ","0 ","6.3914 ",
"NVHL050N65S3F","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","50, ","±30, ","5, ","58, ","403, ","~NA~, ","~NA~, ","~NA~, ","123, ","5404, ","~NA~, ","603, ","198, ","13, ","TO-247-3LD ","NA ","0 ","5.7296 ",
"NVHL050N65S3HF","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","50, ","±30, ","5, ","58, ","403, ","~NA~, ","~NA~, ","~NA~, ","119, ","4880, ","~NA~, ","606, ","113, ","~NA~, ","TO-247-3LD ","NA ","0 ","2.9764 ",
"NVHL055N60S5F","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","55, ","30, ","4.8, ","45, ","275, ","~NA~, ","~NA~, ","~NA~, ","85.2, ","4603, ","~NA~, ","758, ","72.9, ","~NA~, ","TO-247-3LD ","NA ","0 ","4.3078 ",
"NVHL065N65S3F","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","65, ","30, ","5, ","46, ","337, ","-, ","-, ","-, ","98, ","4075, ","-, ","488, ","95, ","11, ","TO-247-3 ","NA ","0 ","3.9244 ",
"NVHL072N65S3","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","72, ","±30, ","4.5, ","44, ","312, ","~NA~, ","~NA~, ","~NA~, ","82, ","3300, ","~NA~, ","14.3, ","72.8, ","104, ","TO-247-3LD ","NA ","0 ","3.713 ",
"NVHL082N65S3F","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","82, ","±30, ","5, ","40, ","313, ","~NA~, ","~NA~, ","~NA~, ","81, ","3410, ","~NA~, ","410, ","70, ","126, ","TO-247-3LD ","NA ","0 ","4.252 ",
"NVHL082N65S3HF","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","82, ","30, ","5, ","40, ","313, ","-, ","-, ","-, ","78, ","3627, ","-, ","422, ","71, ","-, ","TO-247-3LD ","NA ","0 ","3.7574 ",
"NVHL095N65S3F","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","95, ","30, ","5, ","36, ","272, ","~NA~, ","~NA~, ","~NA~, ","66, ","3020, ","~NA~, ","349, ","61, ","7, ","TO-247-3LD ","NA ","0 ","3.2715 ",
"NVHL095N65S3HF","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","95, ","30, ","5, ","36, ","272, ","-, ","-, ","-, ","66, ","3105, ","-, ","363, ","65, ","-, ","TO-247-3LD ","NA ","0 ","3.3018 ",
"NVHL110N65S3F","Active"," Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","110, ","±30, ","5, ","30, ","240, ","~NA~, ","~NA~, ","~NA~, ","58, ","2560, ","~NA~, ","343, ","50, ","83, ","TO-247-3LD ","NA ","0 ","2.6981 ",
"NVHL110N65S3HF","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","110, ","30, ","5, ","30, ","240, ","-, ","-, ","-, ","58, ","2753, ","-, ","128, ","52, ","-, ","TO-247-3LD ","NA ","0 ","2.9914 ",
